candidate_id,source_generator,parent_mol_id,canonical_smiles,inchikey,valid_rdkit,unique_flag,novel_flag,mw,logp,tpsa,hbd,hba,rotatable_bonds,qed,sa_score,murcko_scaffold,max_ring_size,has_macrocycle_12_20,has_constrained_ring_8_11,passes_basic_filters,generation_notes,best_score,qed_admet,sa_score_admet,mw_admet,logp_admet,tpsa_admet,hbd_admet,hba_admet,rotatable_bonds_admet,lipinski_violations,veber_pass,admet_score,synthesis_score,safety_proxy_score,main_risk,pose_score,pose_decision,contacts_within_4A,hard_clashes_lt_1_8A,smiles,docking_score,diversity_cluster,docking_score_scaled,novelty_score,final_weighted_score,rank,decision,diverse_rank,selection_tier
CAND_c9a78f3f99,v5_3_model_guided_macrocycle,JAK2_dbe7510318,O=C1Nc2c[nH]nc2-c2nc3ccc(cc3[nH]2)CN2CCOCC2CCOCCCC2(CC2)N1,SIVADZRFAMKRHQ-UHFFFAOYSA-N,True,True,True,465.558,3.0084,120.19,4,6,0,0.4051,4.292,O=C1Nc2c[nH]nc2-c2nc3ccc(cc3[nH]2)CN2CCOCC2CCOCCCC2(CC2)N1,20,True,False,True,"v5_3_model_guided_anchor_pair=25-16;anchor_scores=0.691,0.079;linker_length=6;target_ring=19;linker_prob=0.167;chemotype=oxa",-7.9,0.4051,4.292,465.558,3.0084,120.19,4,6,0,0,True,0.732295,0.634222,1.0,no_major_descriptor_risk,0.5,,,,O=C1Nc2c[nH]nc2-c2nc3ccc(cc3[nH]2)CN2CCOCC2CCOCCCC2(CC2)N1,-7.9,scaffold_c9a78f3f,0.1860465116279071,1.0,0.531709,81,hold_for_review,69,backup_candidate
CAND_ee723190bd,v5_3_model_guided_macrocycle,JAK2_5e05d7987e,Cc1cnc2nc1-c1cccc(c1)COCC=C1CNCC3CCN(CCOc4ccc(cc4COC1)N2)C3,BPERNDIFDVEWHX-UHFFFAOYSA-N,True,True,True,527.669,4.4727,80.77,2,8,0,0.4147,4.887,C1=C2CNCC3CCN(CCOc4ccc(cc4COC2)Nc2nccc(n2)-c2cccc(c2)COC1)C3,18,True,False,True,"v5_3_model_guided_anchor_pair=17-32;anchor_scores=0.312,0.079;linker_length=3;target_ring=14;linker_prob=0.523;chemotype=aza",-8.2,0.4147,4.887,527.669,4.4727,80.77,2,8,0,1,True,0.637615,0.568111,1.0,1_lipinski_violations,0.5,,,,Cc1cnc2nc1-c1cccc(c1)COCC=C1CNCC3CCN(CCOc4ccc(cc4COC1)N2)C3,-8.2,scaffold_5014be87,0.255813953488372,1.0,0.527275,82,hold_for_review,70,backup_candidate
CAND_f0bd1b6255,v5_3_model_guided_macrocycle,JAK2_b8536fbab5,NC(=O)c1cnc2c3c1[nH]c1cc(ccc13)-c1ccc(nn1)N1CCS(=O)(=O)CC1COCC1CC1[C@H](C(F)(F)F)N2,HZSOISHLLRBLLV-VUVLQECESA-N,True,True,True,601.611,2.8845,156.19,3,9,1,0.2986,5.923,O=S1(=O)CCN2c3ccc(nn3)-c3ccc4c(c3)[nH]c3ccnc(c34)NCC3CC3COCC2C1,19,True,False,True,"v5_3_model_guided_anchor_pair=10-27;anchor_scores=0.079,0.079;linker_length=3;target_ring=18;linker_prob=0.649;chemotype=oxa",-8.6,0.2986,5.923,601.611,2.8845,156.19,3,9,1,1,False,0.50287,0.453,1.0,1_lipinski_violations;veber_fail,0.5,,,,NC(=O)c1cnc2c3c1[nH]c1cc(ccc13)-c1ccc(nn1)N1CCS(=O)(=O)CC1COCC1CC1[C@H](C(F)(F)F)N2,-8.6,scaffold_6ecdde4d,0.34883720930232553,1.0,0.515617,83,hold_for_review,71,backup_candidate
CAND_09deb650c1,v5_3_model_guided_macrocycle,JAK2_dbe7510318,O=C1Nc2c[nH]nc2-c2nc3ccc(cc3[nH]2)CN2CCOCC2CCSCCC2(CC2)N1,DDGKEEUOWIFBMV-UHFFFAOYSA-N,True,True,True,467.599,3.3349,110.96,4,6,0,0.4036,4.303,O=C1Nc2c[nH]nc2-c2nc3ccc(cc3[nH]2)CN2CCOCC2CCSCCC2(CC2)N1,19,True,False,True,"v5_3_model_guided_anchor_pair=25-16;anchor_scores=0.691,0.079;linker_length=5;target_ring=18;linker_prob=0.200;chemotype=thioether",-7.7,0.4036,4.303,467.599,3.3349,110.96,4,6,0,0,True,0.73162,0.633,1.0,no_major_descriptor_risk,0.5,,,,O=C1Nc2c[nH]nc2-c2nc3ccc(cc3[nH]2)CN2CCOCC2CCSCCC2(CC2)N1,-7.7,scaffold_09deb650,0.13953488372093034,1.0,0.515111,84,hold_for_review,72,backup_candidate
CAND_3fc0103e7e,v5_3_model_guided_macrocycle,JAK2_5e05d7987e,Cc1cnc2nc1-c1cccc(c1)COCC1=CCOCc3cc(ccc3OCCN3CCCC3CNC1)N2,YAKNIGUUIGBJGU-UHFFFAOYSA-N,True,True,True,527.669,4.6152,80.77,2,8,0,0.4104,4.637,C1=C2CNCC3CCCN3CCOc3ccc(cc3COC1)Nc1nccc(n1)-c1cccc(c1)COC2,18,True,False,True,"v5_3_model_guided_anchor_pair=16-31;anchor_scores=0.312,0.079;linker_length=3;target_ring=14;linker_prob=0.523;chemotype=aza",-8.0,0.4104,4.637,527.669,4.6152,80.77,2,8,0,1,True,0.63568,0.595889,1.0,1_lipinski_violations,0.5,,,,Cc1cnc2nc1-c1cccc(c1)COCC1=CCOCc3cc(ccc3OCCN3CCCC3CNC1)N2,-8.0,scaffold_bf2390f9,0.2093023255813954,1.0,0.514775,85,hold_for_review,73,backup_candidate
CAND_5682a4f941,v5_3_model_guided_macrocycle,JAK2_b8536fbab5,NC(=O)c1cnc2c3c1[nH]c1cc(ccc13)-c1ccc(nn1)N1CCS(=O)(=O)CC1CNCC1CC1[C@H](C(F)(F)F)N2,INEZOYDVWQORFK-VUVLQECESA-N,True,True,True,600.627,2.4575,158.99,4,9,1,0.2575,5.917,O=S1(=O)CCN2c3ccc(nn3)-c3ccc4c(c3)[nH]c3ccnc(c34)NCC3CC3CNCC2C1,19,True,False,True,"v5_3_model_guided_anchor_pair=10-27;anchor_scores=0.079,0.079;linker_length=3;target_ring=18;linker_prob=0.649;chemotype=aza",-8.6,0.2575,5.917,600.627,2.4575,158.99,4,9,1,1,False,0.484375,0.453667,1.0,1_lipinski_violations;veber_fail,0.5,,,,NC(=O)c1cnc2c3c1[nH]c1cc(ccc13)-c1ccc(nn1)N1CCS(=O)(=O)CC1CNCC1CC1[C@H](C(F)(F)F)N2,-8.6,scaffold_6dcf5d13,0.34883720930232553,1.0,0.512018,86,hold_for_review,74,backup_candidate
CAND_61168e1ccf,v5_3_model_guided_macrocycle,JAK2_5e05d7987e,Cc1cnc2nc1-c1cccc(c1)COCC=C1COCc3cc(ccc3OCCN3CCC(COC1)C3)N2,QYOOWLVECWBYGQ-UHFFFAOYSA-N,True,True,True,528.653,4.8997,77.97,1,8,0,0.4131,4.893,C1=C2COCc3cc(ccc3OCCN3CCC(COC2)C3)Nc2nccc(n2)-c2cccc(c2)COC1,18,True,False,True,"v5_3_model_guided_anchor_pair=17-32;anchor_scores=0.312,0.079;linker_length=3;target_ring=14;linker_prob=0.523;chemotype=oxa",-8.0,0.4131,4.893,528.653,4.8997,77.97,1,8,0,1,True,0.636895,0.567444,1.0,1_lipinski_violations,0.5,,,,Cc1cnc2nc1-c1cccc(c1)COCC=C1COCc3cc(ccc3OCCN3CCC(COC1)C3)N2,-8.0,scaffold_63011361,0.2093023255813954,1.0,0.510751,87,hold_for_review,75,backup_candidate
CAND_34ad2a24d8,v5_3_model_guided_macrocycle,JAK2_dbe7510318,O=C1Nc2c[nH]nc2-c2nc3ccc(cc3[nH]2)CN2CCOCC2CCNCCCC2(CC2)N1,KLRRCJHYZNWGOL-UHFFFAOYSA-N,True,True,True,464.574,2.5814,122.99,5,6,0,0.3485,4.287,O=C1Nc2c[nH]nc2-c2nc3ccc(cc3[nH]2)CN2CCOCC2CCNCCCC2(CC2)N1,20,True,False,True,"v5_3_model_guided_anchor_pair=25-16;anchor_scores=0.691,0.079;linker_length=6;target_ring=19;linker_prob=0.167;chemotype=aza",-7.7,0.3485,4.287,464.574,2.5814,122.99,5,6,0,0,True,0.706825,0.634778,1.0,no_major_descriptor_risk,0.5,,,,O=C1Nc2c[nH]nc2-c2nc3ccc(cc3[nH]2)CN2CCOCC2CCNCCCC2(CC2)N1,-7.7,scaffold_34ad2a24,0.13953488372093034,1.0,0.510419,88,hold_for_review,76,backup_candidate
CAND_35c4ee0b09,v5_3_model_guided_macrocycle,JAK2_b8536fbab5,NC(=O)c1cnc2c3c1[nH]c1cc(ccc13)-c1ccc(nn1)N1CCS(=O)(=O)CC1CSCC1(CC1)[C@H](C(F)(F)F)N2,IZZXRBQLSMOBFN-FFMAFDDDSA-N,True,True,True,617.679,3.7452,146.96,3,9,1,0.2907,5.512,O=S1(=O)CCN2c3ccc(nn3)-c3ccc4c(c3)[nH]c3ccnc(c34)NCC3(CC3)CSCC2C1,18,True,False,True,"v5_3_model_guided_anchor_pair=9-27;anchor_scores=0.691,0.079;linker_length=3;target_ring=17;linker_prob=0.683;chemotype=thioether",-8.4,0.2907,5.512,617.679,3.7452,146.96,3,9,1,1,False,0.499315,0.498667,1.0,1_lipinski_violations;veber_fail,0.5,,,,NC(=O)c1cnc2c3c1[nH]c1cc(ccc13)-c1ccc(nn1)N1CCS(=O)(=O)CC1CSCC1(CC1)[C@H](C(F)(F)F)N2,-8.4,scaffold_0d7da200,0.30232558139534893,1.0,0.505477,89,hold_for_review,77,backup_candidate
CAND_28874e6ca5,v5_3_model_guided_macrocycle,JAK2_5e05d7987e,Cc1cnc2nc1-c1cccc(c1)COCC1=CCOCc3cc(ccc3OCCN3CCCC3CCC1)N2,OFILVOZDPMYRJM-UHFFFAOYSA-N,True,True,True,526.681,6.1959,68.74,1,7,0,0.3501,5.23,C1=C2CCCC3CCCN3CCOc3ccc(cc3COC1)Nc1nccc(n1)-c1cccc(c1)COC2,18,True,False,True,"v5_3_model_guided_anchor_pair=16-31;anchor_scores=0.312,0.079;linker_length=3;target_ring=14;linker_prob=0.523;chemotype=alkyl",-8.3,0.3501,5.23,526.681,6.1959,68.74,1,7,0,2,True,0.509545,0.53,1.0,2_lipinski_violations,0.5,,,,Cc1cnc2nc1-c1cccc(c1)COCC1=CCOCc3cc(ccc3OCCN3CCCC3CCC1)N2,-8.3,scaffold_8b5a19f3,0.2790697674418607,1.0,0.504083,90,hold_for_review,78,backup_candidate
CAND_0dab0539d2,v5_3_model_guided_macrocycle,JAK2_dbe7510318,O=C1Nc2c[nH]nc2-c2nc3ccc(cc3[nH]2)CN2CCOCC2CCCCCCC2(CC2)N1,LEBUQUSWIHAWPD-UHFFFAOYSA-N,True,True,True,463.586,4.1621,110.96,4,5,0,0.4,4.281,O=C1Nc2c[nH]nc2-c2nc3ccc(cc3[nH]2)CN2CCOCC2CCCCCCC2(CC2)N1,20,True,False,True,"v5_3_model_guided_anchor_pair=25-16;anchor_scores=0.691,0.079;linker_length=6;target_ring=19;linker_prob=0.167;chemotype=alkyl",-7.5,0.4,4.281,463.586,4.1621,110.96,4,5,0,0,True,0.73,0.635444,1.0,no_major_descriptor_risk,0.5,,,,O=C1Nc2c[nH]nc2-c2nc3ccc(cc3[nH]2)CN2CCOCC2CCCCCCC2(CC2)N1,-7.5,scaffold_0dab0539,0.09302325581395356,1.0,0.498875,91,hold_for_review,79,backup_candidate
CAND_f4705e122e,v5_3_model_guided_macrocycle,JAK2_dbe7510318,O=C1Nc2c[nH]nc2-c2nc3ccc(cc3[nH]2)CN2CCOCC2CCSCCCC2(CC2)N1,VJOULSRJDRNRML-UHFFFAOYSA-N,True,True,True,481.626,3.725,110.96,4,6,0,0.3895,4.381,O=C1Nc2c[nH]nc2-c2nc3ccc(cc3[nH]2)CN2CCOCC2CCSCCCC2(CC2)N1,20,True,False,True,"v5_3_model_guided_anchor_pair=25-16;anchor_scores=0.691,0.079;linker_length=6;target_ring=19;linker_prob=0.167;chemotype=thioether",-7.5,0.3895,4.381,481.626,3.725,110.96,4,6,0,0,True,0.725275,0.624333,1.0,no_major_descriptor_risk,0.5,,,,O=C1Nc2c[nH]nc2-c2nc3ccc(cc3[nH]2)CN2CCOCC2CCSCCCC2(CC2)N1,-7.5,scaffold_f4705e12,0.09302325581395356,1.0,0.496263,92,hold_for_review,80,backup_candidate
CAND_6e7e0ee6d7,v5_3_model_guided_macrocycle,JAK2_5e05d7987e,Cc1cnc2nc1-c1cccc(c1)COCC=C1CCCC3CCCN3CCOc3ccc(cc3COC1)N2,LZRDJBBIHSOYBR-UHFFFAOYSA-N,True,True,True,526.681,6.1959,68.74,1,7,0,0.3501,5.23,C1=C2CCCC3CCCN3CCOc3ccc(cc3COC2)Nc2nccc(n2)-c2cccc(c2)COC1,18,True,False,True,"v5_3_model_guided_anchor_pair=17-31;anchor_scores=0.312,0.079;linker_length=3;target_ring=13;linker_prob=0.563;chemotype=oxa_aza",-8.2,0.3501,5.23,526.681,6.1959,68.74,1,7,0,2,True,0.509545,0.53,1.0,2_lipinski_violations,0.5,,,,Cc1cnc2nc1-c1cccc(c1)COCC=C1CCCC3CCCN3CCOc3ccc(cc3COC1)N2,-8.2,scaffold_b595922d,0.255813953488372,1.0,0.495944,93,hold_for_review,81,backup_candidate
CAND_67bc1f8ccd,v5_3_model_guided_macrocycle,JAK2_522c241c10,C1=C2\CNCC3CCCN3CCOc3ccc(cc3COC/1)Nc1nccc(n1)-c1ccc(s1)COC2,RTPPMXQABSJKCN-DNTJNYDQSA-N,True,True,True,519.671,4.3683,80.77,2,9,0,0.4241,4.593,C1=C2\CNCC3CCCN3CCOc3ccc(cc3COC/1)Nc1nccc(n1)-c1ccc(s1)COC2,18,True,False,True,"v5_3_model_guided_anchor_pair=0-15;anchor_scores=0.312,0.079;linker_length=3;target_ring=14;linker_prob=0.414;chemotype=aza",-7.7,0.4241,4.593,519.671,4.3683,80.77,2,9,0,1,True,0.641845,0.600778,1.0,1_lipinski_violations,0.5,,,,C1=C2\CNCC3CCCN3CCOc3ccc(cc3COC/1)Nc1nccc(n1)-c1ccc(s1)COC2,-7.7,scaffold_67bc1f8c,0.13953488372093034,1.0,0.492323,94,hold_for_review,82,backup_candidate
CAND_11be2ba7cd,v5_3_model_guided_macrocycle,JAK2_522c241c10,C1=C2\CCCC3CCCN3CCOc3ccc(cc3COC2)Nc2nccc(n2)-c2ccc(s2)COC/1,INFVSFQAZWZRHB-SRZZPIQSSA-N,True,True,True,518.683,5.949,68.74,1,8,0,0.369,5.062,C1=C2\CCCC3CCCN3CCOc3ccc(cc3COC2)Nc2nccc(n2)-c2ccc(s2)COC/1,18,True,False,True,"v5_3_model_guided_anchor_pair=1-15;anchor_scores=0.312,0.079;linker_length=3;target_ring=13;linker_prob=0.455;chemotype=oxa_aza",-8.0,0.369,5.062,518.683,5.949,68.74,1,8,0,2,True,0.51805,0.548667,1.0,2_lipinski_violations,0.5,,,,C1=C2\CCCC3CCCN3CCOc3ccc(cc3COC2)Nc2nccc(n2)-c2ccc(s2)COC/1,-8.0,scaffold_11be2ba7,0.2093023255813954,1.0,0.484166,95,hold_for_review,83,backup_candidate
CAND_a8632b2da2,v5_3_model_guided_macrocycle,JAK2_522c241c10,C1=C2/COCc3ccc(s3)-c3ccnc(n3)Nc3ccc(c(c3)COC/1)OCCN1CCCC1COC2,JSEGKOBQMVJPKG-DNTJNYDQSA-N,True,True,True,520.655,4.7953,77.97,1,9,0,0.424,4.598,C1=C2/COCc3ccc(s3)-c3ccnc(n3)Nc3ccc(c(c3)COC/1)OCCN1CCCC1COC2,18,True,False,True,"v5_3_model_guided_anchor_pair=0-15;anchor_scores=0.312,0.079;linker_length=3;target_ring=14;linker_prob=0.414;chemotype=oxa",-7.6,0.424,4.598,520.655,4.7953,77.97,1,9,0,1,True,0.6418,0.600222,1.0,1_lipinski_violations,0.5,,,,C1=C2/COCc3ccc(s3)-c3ccnc(n3)Nc3ccc(c(c3)COC/1)OCCN1CCCC1COC2,-7.6,scaffold_a8632b2d,0.11627906976744184,1.0,0.484091,96,hold_for_review,84,backup_candidate
CAND_2f2a0d40fd,v5_3_model_guided_macrocycle,JAK2_b8536fbab5,NC(=O)c1cnc2c3c1[nH]c1cc(ccc13)-c1ccc(nn1)N1CCS(=O)(=O)C(COCC3(CC3)[C@H](C(F)(F)F)N2)C1,GBZHOBHXRZEBCG-FFMAFDDDSA-N,True,True,True,601.611,3.0286,156.19,3,9,1,0.2985,5.423,O=S1(=O)CCN2CC1COCC1(CC1)CNc1nccc3[nH]c4cc(ccc4c13)-c1ccc2nn1,19,True,False,True,"v5_3_model_guided_anchor_pair=9-28;anchor_scores=0.691,0.079;linker_length=3;target_ring=18;linker_prob=0.649;chemotype=oxa",-8.1,0.2985,5.423,601.611,3.0286,156.19,3,9,1,1,False,0.502825,0.508556,1.0,1_lipinski_violations;veber_fail,0.5,,,,NC(=O)c1cnc2c3c1[nH]c1cc(ccc13)-c1ccc(nn1)N1CCS(=O)(=O)C(COCC3(CC3)[C@H](C(F)(F)F)N2)C1,-8.1,scaffold_dc1b0f34,0.2325581395348837,1.0,0.483244,97,hold_for_review,85,backup_candidate
CAND_637465f4e1,v5_3_model_guided_macrocycle,JAK2_b8536fbab5,NC(=O)c1cnc2c3c1[nH]c1cc(ccc13)-c1ccc(nn1)N1CCS(=O)(=O)CC1CCCC1(CC1)[C@H](C(F)(F)F)N2,XQNAVBPORQFBPI-IIVOFZELSA-N,True,True,True,599.639,4.1823,146.96,3,8,1,0.2953,5.412,O=S1(=O)CCN2c3ccc(nn3)-c3ccc4c(c3)[nH]c3ccnc(c34)NCC3(CCCC2C1)CC3,18,True,False,True,"v5_3_model_guided_anchor_pair=9-27;anchor_scores=0.691,0.079;linker_length=3;target_ring=17;linker_prob=0.683;chemotype=alkyl",-8.1,0.2953,5.412,599.639,4.1823,146.96,3,8,1,1,False,0.501385,0.509778,1.0,1_lipinski_violations;veber_fail,0.5,,,,NC(=O)c1cnc2c3c1[nH]c1cc(ccc13)-c1ccc(nn1)N1CCS(=O)(=O)CC1CCCC1(CC1)[C@H](C(F)(F)F)N2,-8.1,scaffold_066a6267,0.2325581395348837,1.0,0.483139,98,hold_for_review,86,backup_candidate
CAND_e275a7e3ff,v5_3_model_guided_macrocycle,JAK2_5e05d7987e,Cc1cnc2nc1-c1cccc(c1)COCC=C1COCc3cc(ccc3OCCN3CCCC3CSC1)N2,SRGJTJXFDGZNNS-UHFFFAOYSA-N,True,True,True,544.721,5.7588,68.74,1,8,0,0.3586,5.111,C1=C2COCc3cc(ccc3OCCN3CCCC3CSC2)Nc2nccc(n2)-c2cccc(c2)COC1,18,True,False,True,"v5_3_model_guided_anchor_pair=17-31;anchor_scores=0.312,0.079;linker_length=3;target_ring=13;linker_prob=0.563;chemotype=thioether",-8.0,0.3586,5.111,544.721,5.7588,68.74,1,8,0,2,True,0.51337,0.543222,1.0,2_lipinski_violations,0.5,,,,Cc1cnc2nc1-c1cccc(c1)COCC=C1COCc3cc(ccc3OCCN3CCCC3CSC1)N2,-8.0,scaffold_e9b3378f,0.2093023255813954,1.0,0.482413,99,hold_for_review,87,backup_candidate
CAND_d905c29100,v5_3_model_guided_macrocycle,JAK2_5e05d7987e,Cc1cnc2nc1-c1cccc(c1)COCC=C1CNCC3CCCN3CCOc3ccc(cc3COC1)N2,YZQDCHKDCNVASZ-UHFFFAOYSA-N,True,True,True,527.669,4.6152,80.77,2,8,0,0.4104,4.637,C1=C2CNCC3CCCN3CCOc3ccc(cc3COC2)Nc2nccc(n2)-c2cccc(c2)COC1,18,True,False,True,"v5_3_model_guided_anchor_pair=17-31;anchor_scores=0.312,0.079;linker_length=3;target_ring=13;linker_prob=0.563;chemotype=aza",-7.6,0.4104,4.637,527.669,4.6152,80.77,2,8,0,1,True,0.63568,0.595889,1.0,1_lipinski_violations,0.5,,,,Cc1cnc2nc1-c1cccc(c1)COCC=C1CNCC3CCCN3CCOc3ccc(cc3COC1)N2,-7.6,scaffold_670907f5,0.11627906976744184,1.0,0.482217,100,hold_for_review,88,backup_candidate
CAND_2aa8e00931,v5_3_model_guided_macrocycle,JAK2_522c241c10,C1=C2\CNCC3CCN(CCOc4ccc(cc4COC2)Nc2nccc(n2)-c2ccc(s2)COC/1)C3,QEQULLILODNDDM-QPSGOUHRSA-N,True,True,True,519.671,4.2258,80.77,2,9,0,0.4275,4.843,C1=C2\CNCC3CCN(CCOc4ccc(cc4COC2)Nc2nccc(n2)-c2ccc(s2)COC/1)C3,18,True,False,True,"v5_3_model_guided_anchor_pair=1-16;anchor_scores=0.312,0.079;linker_length=3;target_ring=14;linker_prob=0.414;chemotype=aza",-7.6,0.4275,4.843,519.671,4.2258,80.77,2,9,0,1,True,0.643375,0.573,1.0,1_lipinski_violations,0.5,,,,C1=C2\CNCC3CCN(CCOc4ccc(cc4COC2)Nc2nccc(n2)-c2ccc(s2)COC/1)C3,-7.6,scaffold_2aa8e009,0.11627906976744184,1.0,0.480323,101,hold_for_review,89,backup_candidate
CAND_ce765fd66c,v5_3_model_guided_macrocycle,JAK2_5e05d7987e,Cc1cnc2nc1-c1cccc(c1)COCC=C1COCc3cc(ccc3OCCN3CCCC3COC1)N2,SIKJDUKNEZKELQ-UHFFFAOYSA-N,True,True,True,528.653,5.0422,77.97,1,8,0,0.4068,4.664,C1=C2COCc3cc(ccc3OCCN3CCCC3COC2)Nc2nccc(n2)-c2cccc(c2)COC1,18,True,False,True,"v5_3_model_guided_anchor_pair=17-31;anchor_scores=0.312,0.079;linker_length=3;target_ring=13;linker_prob=0.563;chemotype=oxa",-7.8,0.4068,4.664,528.653,5.0422,77.97,1,8,0,2,True,0.53506,0.592889,1.0,2_lipinski_violations,0.5,,,,Cc1cnc2nc1-c1cccc(c1)COCC=C1COCc3cc(ccc3OCCN3CCCC3COC1)N2,-7.8,scaffold_9d1e9ec9,0.16279069767441862,1.0,0.477922,102,hold_for_review,90,backup_candidate
CAND_206c165320,v5_3_model_guided_macrocycle,JAK2_522c241c10,C1=C2\CNCC3CCCN3CCOc3ccc(cc3COC2)Nc2nccc(n2)-c2ccc(s2)COC/1,QYOFYWOOYFUVBS-DNTJNYDQSA-N,True,True,True,519.671,4.3683,80.77,2,9,0,0.4241,4.593,C1=C2\CNCC3CCCN3CCOc3ccc(cc3COC2)Nc2nccc(n2)-c2ccc(s2)COC/1,18,True,False,True,"v5_3_model_guided_anchor_pair=1-15;anchor_scores=0.312,0.079;linker_length=3;target_ring=13;linker_prob=0.455;chemotype=aza",-7.4,0.4241,4.593,519.671,4.3683,80.77,2,9,0,1,True,0.641845,0.600778,1.0,1_lipinski_violations,0.5,,,,C1=C2\CNCC3CCCN3CCOc3ccc(cc3COC2)Nc2nccc(n2)-c2ccc(s2)COC/1,-7.4,scaffold_206c1653,0.06976744186046527,1.0,0.467904,103,hold_for_review,91,backup_candidate
CAND_72609efe2c,v5_3_model_guided_macrocycle,JAK2_522c241c10,C1=C2/COCc3cc(ccc3OCCN3CCCC3COC2)Nc2nccc(n2)-c2ccc(s2)COC/1,JXBJDMGUBWPEMC-ZBKNUEDVSA-N,True,True,True,520.655,4.7953,77.97,1,9,0,0.424,4.598,C1=C2/COCc3cc(ccc3OCCN3CCCC3COC2)Nc2nccc(n2)-c2ccc(s2)COC/1,18,True,False,True,"v5_3_model_guided_anchor_pair=1-15;anchor_scores=0.312,0.079;linker_length=3;target_ring=13;linker_prob=0.455;chemotype=oxa",-7.4,0.424,4.598,520.655,4.7953,77.97,1,9,0,1,True,0.6418,0.600222,1.0,1_lipinski_violations,0.5,,,,C1=C2/COCc3cc(ccc3OCCN3CCCC3COC2)Nc2nccc(n2)-c2ccc(s2)COC/1,-7.4,scaffold_72609efe,0.06976744186046527,1.0,0.467812,104,hold_for_review,92,backup_candidate
CAND_a57d09f53c,v5_3_model_guided_macrocycle,JAK2_5e05d7987e,Cc1cnc2nc1-c1cccc(c1)COCC1=CCOCc3cc(ccc3OCCN3CCCC3CSC1)N2,BYGZZRJIBQQVLX-UHFFFAOYSA-N,True,True,True,544.721,5.7588,68.74,1,8,0,0.3586,5.111,C1=C2COCc3cccc(c3)-c3ccnc(n3)Nc3ccc(c(c3)COC1)OCCN1CCCC1CSC2,18,True,False,True,"v5_3_model_guided_anchor_pair=16-31;anchor_scores=0.312,0.079;linker_length=3;target_ring=14;linker_prob=0.523;chemotype=thioether",-7.8,0.3586,5.111,544.721,5.7588,68.74,1,8,0,2,True,0.51337,0.543222,1.0,2_lipinski_violations,0.5,,,,Cc1cnc2nc1-c1cccc(c1)COCC1=CCOCc3cc(ccc3OCCN3CCCC3CSC1)N2,-7.8,scaffold_0adc1fa7,0.16279069767441862,1.0,0.466134,105,hold_for_review,93,backup_candidate
CAND_5abda62ff8,v5_3_model_guided_macrocycle,JAK2_5e05d7987e,Cc1cnc2nc1-c1cccc(c1)COCC=C1COCc3cc(ccc3OCCN3CCC(CSC1)C3)N2,UMHBGPJTAUBEGU-UHFFFAOYSA-N,True,True,True,544.721,5.6163,68.74,1,8,0,0.3662,5.29,C1=C2COCc3cc(ccc3OCCN3CCC(CSC2)C3)Nc2nccc(n2)-c2cccc(c2)COC1,18,True,False,True,"v5_3_model_guided_anchor_pair=17-32;anchor_scores=0.312,0.079;linker_length=3;target_ring=14;linker_prob=0.523;chemotype=thioether",-7.8,0.3662,5.29,544.721,5.6163,68.74,1,8,0,2,True,0.51679,0.523333,1.0,2_lipinski_violations,0.5,,,,Cc1cnc2nc1-c1cccc(c1)COCC=C1COCc3cc(ccc3OCCN3CCC(CSC1)C3)N2,-7.8,scaffold_70a92391,0.16279069767441862,1.0,0.463835,106,hold_for_review,94,backup_candidate
CAND_4b65fa0278,v5_3_model_guided_macrocycle,JAK2_5e05d7987e,Cc1cnc2nc1-c1cccc(c1)COCC1=CCOCc3cc(ccc3OCCN3CCCC3COC1)N2,GMOUVWABVBSNRU-UHFFFAOYSA-N,True,True,True,528.653,5.0422,77.97,1,8,0,0.4068,4.664,C1=C2COCc3cccc(c3)-c3ccnc(n3)Nc3ccc(c(c3)COC1)OCCN1CCCC1COC2,18,True,False,True,"v5_3_model_guided_anchor_pair=16-31;anchor_scores=0.312,0.079;linker_length=3;target_ring=14;linker_prob=0.523;chemotype=oxa",-7.6,0.4068,4.664,528.653,5.0422,77.97,1,8,0,2,True,0.53506,0.592889,1.0,2_lipinski_violations,0.5,,,,Cc1cnc2nc1-c1cccc(c1)COCC1=CCOCc3cc(ccc3OCCN3CCCC3COC1)N2,-7.6,scaffold_444a0f6f,0.11627906976744184,1.0,0.461643,107,hold_for_review,95,backup_candidate
CAND_1f4eb01ec0,v5_3_model_guided_macrocycle,JAK2_5e05d7987e,Cc1cnc2nc1-c1cccc(c1)COCC=C1CCCC3CCN(CCOc4ccc(cc4COC1)N2)C3,LWSUEXVCXQIKQW-UHFFFAOYSA-N,True,True,True,526.681,6.0534,68.74,1,7,0,0.3576,5.408,C1=C2CCCC3CCN(CCOc4ccc(cc4COC2)Nc2nccc(n2)-c2cccc(c2)COC1)C3,18,True,False,True,"v5_3_model_guided_anchor_pair=17-32;anchor_scores=0.312,0.079;linker_length=3;target_ring=14;linker_prob=0.523;chemotype=oxa_aza",-7.8,0.3576,5.408,526.681,6.0534,68.74,1,7,0,2,True,0.51292,0.510222,1.0,2_lipinski_violations,0.5,,,,Cc1cnc2nc1-c1cccc(c1)COCC=C1CCCC3CCN(CCOc4ccc(cc4COC1)N2)C3,-7.8,scaffold_01982909,0.16279069767441862,1.0,0.461094,108,hold_for_review,96,backup_candidate
